ID_Cliente,Dejo_el_servicio,Genero,Ciudadano_Mayor,Pareja,Dependientes,Tiempo_Servicio,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Copia_Seguridad_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias,Cantidad_Servicios
0274JKUJR,0,m,0,1,1,7,0,nst,dsl,si,si,si,no,si,si,mes a mes,0,cheque enviado por correo,58.85,465.7,1.9333114323258869,6
0274VVQOQ,0,m,1,1,0,65,1,si,fibra optica,no,si,si,no,si,si,un ano,1,bank transfer automatic,103.15,6792.45,3.3886333771353483,7
0277BKSQP,0,m,0,1,1,8,1,no,dsl,no,no,no,no,si,no,mes a mes,1,cheque electronico,54.4,475.1,1.7871222076215505,3
0277ORXQS,0,m,0,1,1,66,0,nst,dsl,no,no,no,si,si,si,dos anos,0,bank transfer automatic,50.55,3364.55,1.6606438896189224,4
0278YXOOG,1,m,0,0,0,5,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,21.05,113.85,0.6915243101182654,1
0280XJGEX,1,m,0,0,0,49,1,si,fibra optica,no,si,si,no,si,si,mes a mes,1,bank transfer automatic,103.7,5036.3,3.4067017082785807,7
0281CNTZX,0,m,0,1,0,63,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,bank transfer automatic,19.95,1234.8,0.6553876478318003,1
0282NVSJS,0,f,1,1,1,12,0,nst,dsl,no,no,no,si,no,no,mes a mes,1,cheque enviado por correo,29.3,355.9,0.9625492772667542,2
0285INHLN,0,m,0,1,1,27,1,no,dsl,si,si,no,no,no,no,mes a mes,1,credit card automatic,54.75,1510.3,1.7986202365308803,4
0289IVARM,0,f,0,0,0,35,1,no,dsl,si,si,si,no,no,no,mes a mes,0,cheque electronico,60.55,1982.6,1.9891590013140603,5
0292WEGCH,0,f,0,1,1,54,1,si,dsl,no,si,si,si,si,si,mes a mes,1,cheque electronico,86.2,4524.05,2.8318002628120893,8
0295PPHDO,1,m,0,0,0,1,1,si,fibra optica,no,no,no,no,si,si,mes a mes,1,cheque electronico,95.45,95.45,3.135676741130092,5
0295QVKPB,0,m,0,0,0,5,1,no,dsl,no,no,si,si,si,no,mes a mes,1,credit card automatic,63.95,318.1,2.100854139290407,5
0297RBCSG,0,m,0,0,0,19,1,no,dsl,no,si,no,si,no,si,un ano,1,bank transfer automatic,65.35,1231.85,2.1468462549277265,5
0298XACET,0,m,0,1,1,52,0,nst,dsl,no,si,si,si,si,no,dos anos,0,cheque enviado por correo,50.2,2554.0,1.6491458607095926,5
0301FIDRB,0,f,0,1,1,72,0,nst,dsl,si,si,si,si,si,si,dos anos,1,bank transfer automatic,63.8,4684.3,2.09592641261498,7
0301KOBTQ,0,m,0,0,0,32,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,bank transfer automatic,20.05,614.45,0.6586727989487516,1
0302JOIVN,1,f,0,1,0,8,1,no,fibra optica,no,si,si,no,si,si,mes a mes,0,cheque electronico,101.15,842.9,3.3229303547963207,6
0303UNCIP,0,m,0,0,0,41,1,si,dsl,no,no,si,no,no,si,un ano,0,cheque enviado por correo,65.0,2531.8,2.135348226018397,5
0303WMMRN,0,m,0,0,0,5,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,cheque enviado por correo,19.25,86.05,0.6323915900131406,1
0305SQECB,0,f,0,0,1,11,0,nst,dsl,si,no,no,si,no,no,un ano,1,cheque enviado por correo,36.05,402.6,1.1842969776609722,3
0306JAELE,1,m,0,0,0,5,1,no,fibra optica,no,no,no,si,si,si,mes a mes,1,cheque electronico,96.1,453.4,3.157030223390276,5
0307BCOPK,0,f,0,0,0,16,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,cheque enviado por correo,19.05,326.65,0.6258212877792378,1
0308GIQJT,0,m,1,0,0,71,1,si,fibra optica,no,si,no,si,si,si,un ano,0,bank transfer automatic,105.75,7382.85,3.474047306176084,7
0308IVGOK,0,f,0,0,0,11,0,nst,dsl,no,si,si,si,no,no,un ano,1,credit card automatic,40.4,422.6,1.3272010512483574,4
0310MVLET,1,f,0,1,1,61,1,si,fibra optica,no,si,no,no,si,si,mes a mes,1,cheque electronico,99.15,6010.05,3.257227332457293,6
0310SUCIN,0,f,0,1,0,71,1,no,dsl,si,si,si,si,si,si,un ano,1,bank transfer automatic,84.8,6046.1,2.78580814717477,8
0310VQXAM,0,m,0,0,0,9,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,19.85,178.8,0.6521024967148489,1
0311QYWSS,0,f,0,0,0,6,1,no,dsl,si,no,no,no,no,no,mes a mes,1,cheque electronico,49.45,314.6,1.6245072273324572,3
0311UNPFF,1,f,0,0,0,26,1,no,fibra optica,no,no,no,no,si,si,mes a mes,1,bank transfer automatic,88.8,2274.35,2.917214191852825,4
0314TKOSI,0,f,0,0,0,6,1,no,dsl,si,si,no,no,no,no,mes a mes,0,cheque enviado por correo,55.15,322.9,1.8117608409986858,4
0315LVCRK,0,m,0,0,0,11,1,no,fibra optica,no,no,si,no,no,si,mes a mes,0,cheque electronico,84.8,888.75,2.78580814717477,4
0318QUUOB,1,m,0,1,0,1,1,no,fibra optica,no,no,no,no,si,no,mes a mes,1,cheque electronico,80.55,80.55,2.646189224704336,3
0318ZOPWS,0,f,0,1,0,49,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,bank transfer automatic,20.15,973.35,0.6619579500657029,1
0319QZTCO,0,f,0,1,1,3,1,no,dsl,no,si,no,no,si,no,mes a mes,1,credit card automatic,58.7,168.6,1.92838370565046,4
0320DWVTU,0,f,0,0,0,53,1,no,fibra optica,si,si,si,si,no,si,dos anos,0,cheque enviado por correo,99.5,5424.25,3.2687253613666227,7
0320JDNQG,1,m,0,1,1,23,1,no,fibra optica,si,no,no,si,si,si,mes a mes,1,cheque electronico,99.85,2331.3,3.2802233902759523,6
0322CHQRU,1,m,0,0,0,2,1,no,dsl,no,no,no,no,no,no,mes a mes,0,cheque electronico,45.35,89.5,1.4898160315374507,2
0322YINQP,1,m,0,0,0,1,1,no,dsl,si,no,no,no,no,no,mes a mes,1,cheque enviado por correo,48.55,48.55,1.5949408672798948,3
0323XWWTN,0,m,0,0,1,3,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,cheque enviado por correo,26.4,121.25,0.8672798948751642,2
0324BRPCJ,1,f,1,1,0,68,1,si,fibra optica,no,si,no,no,si,si,mes a mes,1,cheque electronico,100.2,6851.65,3.2917214191852824,6
0325XBFAC,1,m,0,0,0,8,1,no,fibra optica,no,no,si,no,si,si,mes a mes,1,cheque electronico,94.7,740.3,3.1110381077529565,5
0326VDYXE,0,f,0,1,0,70,1,si,fibra optica,no,no,si,no,si,si,un ano,1,cheque electronico,97.65,6982.5,3.2079500657030224,6
0327WFZSY,0,m,0,1,1,39,1,si,fibra optica,no,no,si,no,si,si,un ano,0,cheque electronico,100.0,3835.55,3.2851511169513796,6
0328GRPMV,1,f,0,0,0,1,1,no,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,70.1,70.1,2.302890932982917,2
0328IBUPK,0,f,0,1,1,51,0,nst,dsl,si,no,no,si,no,no,dos anos,0,bank transfer automatic,34.2,1782.0,1.123521681997372,3
0329GTIAJ,1,f,0,0,0,3,1,no,fibra optica,no,si,no,si,si,si,mes a mes,1,cheque electronico,97.9,315.3,3.2161629434954007,6
0330BGYZE,0,m,0,1,0,60,1,si,fibra optica,no,si,si,no,si,si,un ano,0,bank transfer automatic,102.5,6157.6,3.367279894875164,7
0330IVZHA,1,f,0,1,0,5,1,no,fibra optica,no,no,no,no,no,no,mes a mes,0,cheque electronico,69.95,330.15,2.29796320630749,2
0334GDDSO,1,m,1,0,0,3,1,si,fibra optica,no,si,no,no,no,no,mes a mes,1,cheque electronico,81.35,233.7,2.672470433639947,4
0334ZFJSR,0,f,0,1,0,55,1,si,dsl,si,si,no,si,no,no,un ano,1,credit card automatic,66.05,3462.1,2.169842312746386,6
0336KXKFK,0,m,0,0,0,72,0,nst,dsl,si,no,si,si,si,si,dos anos,1,credit card automatic,61.2,4390.25,2.0105124835742445,6
0336PIKEI,0,m,1,1,0,72,1,no,dsl,si,si,si,si,si,no,dos anos,0,bank transfer automatic,74.4,5360.75,2.4441524310118266,7
0337CNPZE,1,f,0,0,0,41,1,si,fibra optica,no,si,si,no,si,si,mes a mes,1,cheque electronico,106.3,4443.45,3.4921156373193165,7
0343QLUZP,0,m,0,0,0,60,0,nst,dsl,si,si,si,no,no,no,dos anos,0,bank transfer automatic,39.6,2424.5,1.3009198423127464,4
0345HKJVM,1,f,0,0,0,6,1,no,fibra optica,no,no,no,no,si,si,mes a mes,0,cheque electronico,89.3,577.6,2.933639947437582,4
0345XMMUG,0,f,0,1,0,46,1,si,fibra optica,no,si,si,si,si,si,dos anos,1,credit card automatic,108.9,4854.3,3.577529566360053,8
0347UBKUZ,0,f,0,0,0,15,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,19.9,320.45,0.6537450722733245,1
0348SDKOL,1,f,0,1,0,58,1,si,fibra optica,no,no,si,si,si,si,mes a mes,1,credit card automatic,102.1,5885.4,3.3541392904073586,7
0354VXMJC,0,m,0,1,1,23,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,credit card automatic,19.6,426.65,0.6438896189224704,1
0354WYROK,1,f,1,1,1,31,1,no,fibra optica,no,no,si,si,si,si,mes a mes,1,cheque electronico,98.9,2911.3,3.2490144546649145,6
0356ERHVT,0,m,0,1,0,11,1,no,dsl,no,no,no,no,no,no,mes a mes,1,bank transfer automatic,45.9,521.9,1.5078843626806833,2
0356OBMAC,0,f,1,0,0,56,1,si,fibra optica,no,si,si,si,si,no,dos anos,1,bank transfer automatic,99.9,5706.3,3.2818659658344282,7
0357NVCRI,0,f,0,0,1,25,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,credit card automatic,20.05,471.7,0.6586727989487516,1
0361HJRDX,0,f,0,0,0,68,0,nst,dsl,si,si,si,si,si,si,dos anos,0,credit card automatic,64.35,4539.6,2.1139947437582127,7
0362RAOQO,0,f,0,0,0,40,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,credit card automatic,19.65,830.25,0.645532194480946,1
0362ZBZWJ,1,m,0,0,0,36,1,si,fibra optica,no,no,no,no,no,si,mes a mes,1,cheque electronico,84.9,3067.2,2.7890932982917214,4
0363QJVFX,1,m,0,0,0,32,1,si,fibra optica,si,si,no,si,si,si,mes a mes,1,credit card automatic,108.15,3432.9,3.5528909329829172,8
0363SVHYR,0,m,0,1,1,71,1,si,dsl,si,si,si,si,si,si,dos anos,0,bank transfer automatic,86.85,6263.8,2.853153745072273,9
0365BZUWY,0,m,0,1,0,17,1,si,fibra optica,no,si,si,no,si,si,mes a mes,1,cheque electronico,102.55,1742.5,3.3689224704336396,7
0365GXEZS,0,m,0,1,0,18,1,no,fibra optica,no,no,si,si,no,no,mes a mes,0,cheque electronico,78.2,1468.75,2.568988173455979,4
0365TRTPY,0,f,0,0,0,37,1,si,fibra optica,si,si,si,no,no,no,mes a mes,0,bank transfer automatic,91.2,3382.3,2.9960578186596583,6
0366NQSHS,0,m,0,0,0,2,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,19.35,46.35,0.635676741130092,1
0369ZGOVK,0,f,0,1,1,28,1,no,fibra optica,no,no,no,no,no,no,un ano,1,bank transfer automatic,70.4,1992.2,2.3127463863337714,2
0373AIVNJ,0,m,0,0,0,9,0,nst,dsl,si,si,si,no,no,no,un ano,0,cheque enviado por correo,39.55,373.0,1.2992772667542705,4
0374AACSZ,0,f,0,0,0,1,1,no,dsl,si,no,no,no,no,no,mes a mes,0,cheque electronico,50.15,50.15,1.6475032851511169,3
0374FIUCA,0,m,0,1,0,65,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,credit card automatic,20.4,1414.45,0.6701708278580814,1
0374IOEGQ,0,f,0,0,0,3,1,no,dsl,no,no,no,no,no,no,mes a mes,0,cheque electronico,44.6,122.7,1.4651773981603153,2
0375HVGXO,1,f,0,0,0,1,0,nst,dsl,no,no,no,no,si,no,mes a mes,1,cheque electronico,34.7,34.7,1.1399474375821288,2
0376OIWME,0,m,0,1,0,36,1,no,fibra optica,si,no,no,no,si,si,mes a mes,1,cheque electronico,93.6,3366.05,3.0749014454664914,5
0376YMCJC,1,m,0,0,0,23,1,si,fibra optica,no,no,no,si,si,no,mes a mes,1,cheque electronico,90.6,1943.2,2.9763469119579495,5
0377JBKKT,0,m,0,1,1,22,1,no,dsl,si,si,no,si,no,no,mes a mes,1,cheque enviado por correo,57.95,1271.8,1.9037450722733247,5
0378CJKPV,0,f,0,1,0,72,1,si,fibra optica,si,si,si,si,si,si,dos anos,0,credit card automatic,112.1,7965.95,3.6826544021024965,9
0378NHQXU,1,f,0,1,1,17,1,si,fibra optica,no,no,si,no,si,no,mes a mes,0,cheque electronico,88.25,1460.65,2.8991458607095923,5
0378TOVMS,1,f,0,0,0,3,1,no,fibra optica,no,no,no,si,no,si,mes a mes,0,cheque electronico,85.8,272.2,2.818659658344284,4
0378XSZPU,1,m,0,1,0,58,1,no,dsl,si,si,si,no,no,no,un ano,0,credit card automatic,60.3,3563.8,1.9809461235216819,5
0379DJQHR,0,m,0,1,1,67,1,no,dsl,si,si,si,no,si,si,dos anos,0,credit card automatic,81.35,5398.6,2.672470433639947,7
0380NEAVX,0,m,1,0,0,34,1,no,fibra optica,no,si,si,no,si,si,un ano,1,cheque electronico,99.85,3343.15,3.2802233902759523,6
0380ZCSBI,0,m,0,0,0,10,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,credit card automatic,20.0,198.7,0.657030223390276,1
0383CLDDA,0,f,0,0,0,69,1,si,dsl,si,no,si,si,si,si,dos anos,1,credit card automatic,85.35,5897.4,2.8038764783180024,8
0384LPITE,0,m,0,0,0,40,0,nst,dsl,si,si,si,no,si,si,un ano,0,credit card automatic,62.05,2511.55,2.038436268068331,6
0384RVBPI,0,m,0,0,0,20,1,no,dsl,si,no,si,no,no,si,mes a mes,0,credit card automatic,64.4,1398.6,2.1156373193166886,5
0386CWRGM,0,f,0,1,1,46,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,cheque enviado por correo,19.4,967.85,0.6373193166885676,1
0388EOPEX,1,f,0,1,0,2,1,no,fibra optica,si,no,no,no,no,no,mes a mes,1,cheque electronico,74.4,139.4,2.4441524310118266,3
0390DCFDQ,1,f,1,1,0,1,1,no,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque enviado por correo,70.45,70.45,2.314388961892247,2
0392BZIUW,0,f,0,1,0,72,1,si,fibra optica,si,no,si,no,si,si,dos anos,1,credit card automatic,105.0,7589.8,3.4494086727989486,7
0394YONDK,0,m,0,1,1,70,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,credit card automatic,25.15,1790.15,0.826215505913272,2
0396HUJBP,0,f,0,0,0,2,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,19.3,44.4,0.6340341655716163,1
0396UKGAI,0,m,0,0,1,23,1,no,dsl,no,si,no,si,no,no,mes a mes,1,bank transfer automatic,55.3,1284.2,1.816688567674113,4
0396YCHWO,0,m,0,1,0,36,1,si,fibra optica,no,no,no,no,si,si,mes a mes,1,cheque electronico,95.4,3474.2,3.134034165571616,5
0397GZBBC,1,m,1,1,0,59,1,si,fibra optica,no,no,no,no,si,si,mes a mes,1,bank transfer automatic,93.85,5574.75,3.0831143232588696,5
0397ZXWQF,0,m,0,0,0,67,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,bank transfer automatic,20.5,1430.95,0.6734559789750328,1
0401WDBXM,0,m,0,1,1,72,1,si,fibra optica,si,no,si,no,si,si,dos anos,1,bank transfer automatic,105.55,7542.25,3.467477003942181,7
0402CQAJN,1,f,0,0,0,37,1,si,fibra optica,no,si,si,no,si,si,mes a mes,1,bank transfer automatic,101.9,3545.35,3.347568988173456,7
0402OAMEN,0,f,0,1,1,72,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,bank transfer automatic,24.45,1709.1,0.8032194480946123,2
0404AHASP,0,m,0,1,0,72,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,credit card automatic,19.7,1421.9,0.6471747700394218,1
0404SWRVG,1,m,0,0,0,3,1,si,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,74.4,229.55,2.4441524310118266,3
0406BPDVR,1,f,1,1,0,54,1,si,fibra optica,no,si,no,no,si,si,un ano,1,credit card automatic,101.5,5373.1,3.3344283837056503,6
0407BDJKB,1,m,0,1,0,60,1,si,fibra optica,no,si,si,no,si,no,mes a mes,1,cheque electronico,95.75,5742.9,3.145532194480946,6
0409WTMPL,0,f,0,1,0,58,1,si,fibra optica,si,si,si,no,si,si,un ano,1,credit card automatic,110.65,6526.65,3.6350197109067017,8
0410IPFTY,0,f,0,1,0,31,1,no,fibra optica,no,si,no,no,no,si,mes a mes,1,bank transfer automatic,83.85,2674.15,2.7545992115637317,4
0411EZJZE,0,f,0,0,0,3,1,si,dsl,no,no,no,no,si,no,mes a mes,1,cheque electronico,60.25,170.5,1.9793035479632062,4
0412UCCNP,0,m,0,0,0,55,1,no,dsl,si,no,si,si,no,no,dos anos,1,cheque electronico,59.2,3175.85,1.944809461235217,5
0415MOSGF,1,f,0,0,0,1,1,no,dsl,no,no,no,no,no,no,mes a mes,0,cheque enviado por correo,44.4,44.4,1.4586070959264126,2
0419YAAPX,0,m,0,1,0,49,1,no,fibra optica,no,si,no,no,si,no,mes a mes,1,credit card automatic,85.3,4297.95,2.802233902759527,4
0420BWTPW,1,m,0,0,1,8,0,nst,dsl,no,no,no,no,no,no,mes a mes,0,cheque enviado por correo,25.5,215.2,0.8377135348226018,1
0420HLGXF,0,f,1,0,0,39,1,si,fibra optica,no,no,si,no,si,si,mes a mes,1,cheque electronico,99.75,4036.0,3.2769382391590014,6
0420TXVSG,0,m,0,1,0,66,1,si,dsl,si,si,si,no,no,no,dos anos,1,credit card automatic,66.1,4428.45,2.1714848883048616,6
0422OHQHQ,0,f,0,1,1,15,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,cheque enviado por correo,20.55,295.95,0.6750985545335085,1
0422UXFAP,0,f,0,1,0,51,1,si,fibra optica,no,no,si,no,si,si,un ano,1,cheque electronico,98.85,4947.55,3.2473718791064385,6
0423UDIJQ,0,m,1,0,0,9,1,no,dsl,no,no,no,si,no,no,mes a mes,0,cheque enviado por correo,49.2,447.9,1.6162943495400788,3
0426TIRNE,1,f,0,0,0,1,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,20.9,20.9,0.6865965834428382,1
0428AXXLJ,0,m,0,0,0,25,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,1,bank transfer automatic,19.5,516.3,0.640604467805519,1
0428IKYCP,0,m,0,1,0,22,1,no,fibra optica,no,no,si,no,si,no,mes a mes,1,bank transfer automatic,87.0,1850.65,2.8580814717477003,4
0430IHCDJ,0,m,0,0,0,15,1,si,dsl,no,no,no,no,no,no,mes a mes,1,cheque electronico,49.0,749.25,1.609724047306176,3
0431APWVY,1,f,0,1,1,28,1,no,fibra optica,no,no,no,no,si,si,un ano,1,bank transfer automatic,90.1,2598.95,2.9599211563731926,4
0432CAJZV,0,m,0,0,0,3,1,no,fibra optica,no,no,no,no,si,si,mes a mes,0,cheque enviado por correo,90.7,237.65,2.9796320630749014,4
0434CSFON,0,f,0,1,0,47,1,si,fibra optica,no,no,si,no,si,si,mes a mes,1,cheque electronico,100.5,4707.1,3.3015768725361365,6
0436TWFFZ,0,f,0,0,0,67,1,si,dsl,si,no,si,si,si,si,dos anos,1,cheque enviado por correo,85.25,5714.2,2.800591327201051,8
0439IFYUN,0,f,1,0,0,18,1,no,fibra optica,no,si,no,no,no,no,mes a mes,1,cheque electronico,74.7,1294.6,2.4540078843626807,3
0440EKDCF,0,m,0,1,0,62,1,no,dsl,no,si,si,si,no,no,dos anos,1,credit card automatic,60.15,3753.2,1.9760183968462548,5
0440MOGPM,0,f,0,0,0,41,1,si,dsl,no,si,si,no,si,si,un ano,1,cheque electronico,80.55,3263.9,2.646189224704336,7
0440QEXBZ,0,f,0,0,0,44,1,si,dsl,no,no,no,no,no,no,mes a mes,1,cheque enviado por correo,50.15,2139.1,1.6475032851511169,3
0440UEDAI,0,f,0,0,0,53,1,no,fibra optica,no,si,si,si,no,si,un ano,1,credit card automatic,94.45,5042.75,3.1028252299605783,6
0442TDYUO,0,m,0,1,0,48,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,cheque enviado por correo,20.05,1036.0,0.6586727989487516,1
0442ZXKVS,0,f,1,1,0,54,1,si,fibra optica,si,si,si,si,si,si,un ano,1,bank transfer automatic,115.6,6431.05,3.7976346911957948,9
0447BEMNG,1,f,0,1,0,48,0,nst,dsl,si,no,si,no,no,si,mes a mes,1,bank transfer automatic,45.3,2145.0,1.4881734559789748,4
0447RXSGD,0,m,0,0,0,24,1,si,fibra optica,no,si,no,no,si,si,mes a mes,1,bank transfer automatic,99.65,2404.85,3.27365308804205,6
0448YZNZE,0,m,1,1,0,27,1,si,fibra optica,no,si,si,no,no,si,mes a mes,1,cheque electronico,95.55,2510.2,3.138961892247043,6
0454OKRCT,0,m,0,0,0,33,1,no,fibra optica,no,si,no,si,no,no,dos anos,0,bank transfer automatic,80.6,2651.1,2.6478318002628116,4
0455ENTCR,0,m,0,1,0,66,1,si,dsl,si,si,no,si,si,si,dos anos,0,cheque electronico,85.25,5538.35,2.800591327201051,8
0455XFASS,0,f,0,1,1,3,1,no,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,69.55,200.2,2.2848226018396844,2
0458HEUZG,0,f,0,0,0,13,0,nst,dsl,no,no,si,si,no,no,dos anos,0,cheque enviado por correo,35.4,450.4,1.1629434954007885,3
0459SPZHJ,0,m,0,1,1,63,1,si,dsl,si,si,si,no,si,si,dos anos,0,credit card automatic,83.5,5435.0,2.743101182654402,8
0461CVKMU,1,f,0,1,1,23,1,no,fibra optica,no,si,si,si,no,no,mes a mes,0,cheque electronico,83.8,1900.25,2.752956636005256,5
0463TXOAK,0,m,0,0,1,52,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,credit card automatic,25.6,1334.5,0.8409986859395532,2
0463WZZKO,0,m,0,0,0,3,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,credit card automatic,20.75,67.1,0.6816688567674113,1
0463ZSDNT,0,m,0,0,0,10,1,no,dsl,no,no,no,no,no,si,mes a mes,1,bank transfer automatic,56.75,503.25,1.864323258869908,3
0464WJTKO,0,f,0,1,1,72,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,bank transfer automatic,20.1,1460.85,0.6603153745072273,1
0468YRPXN,0,m,0,0,0,29,1,no,fibra optica,no,no,si,si,si,si,mes a mes,1,credit card automatic,98.8,2807.1,3.245729303547963,6
0471ARVMX,0,f,1,1,0,62,1,si,fibra optica,si,no,si,no,si,si,un ano,1,cheque electronico,104.85,6312.9,3.4444809461235213,7
0471LVHGK,1,m,0,1,0,41,1,si,dsl,no,no,si,no,si,si,un ano,1,cheque electronico,73.0,3001.2,2.3981603153745072,6
0475RIJEP,1,m,0,0,0,43,1,si,fibra optica,no,si,no,no,no,no,mes a mes,1,cheque electronico,77.85,3365.85,2.557490144546649,4
0479HMSWA,0,f,0,0,1,26,1,no,fibra optica,no,si,si,si,si,si,dos anos,1,cheque electronico,105.45,2715.3,3.46419185282523,7
0480BIXDE,0,f,0,1,0,19,1,no,fibra optica,no,no,si,no,si,si,mes a mes,1,cheque electronico,96.8,1743.05,3.1800262812089355,5
0480KYJVA,0,f,0,1,1,72,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,credit card automatic,24.25,1784.5,0.7966491458607096,2
0481SUMCB,0,f,1,0,0,45,1,si,fibra optica,no,no,si,no,si,si,un ano,1,bank transfer automatic,102.15,4735.35,3.3557818659658345,6
0484FFVBJ,0,m,0,0,0,32,1,no,dsl,no,no,no,no,si,si,un ano,1,bank transfer automatic,64.85,2010.95,2.1304204993429696,4
0484JPBRU,0,m,0,0,0,41,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,bank transfer automatic,25.25,996.45,0.8295006570302234,2
0485ZBSLN,0,m,0,1,1,65,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,credit card automatic,24.75,1715.1,0.8130749014454665,2
0486HECZI,1,m,0,1,0,55,1,si,fibra optica,si,si,no,no,si,no,mes a mes,1,cheque electronico,96.75,5238.9,3.1783837056504596,6
0486LGCCH,0,m,0,1,1,11,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,cheque enviado por correo,19.65,225.75,0.645532194480946,1
0487CRLZF,0,f,0,0,0,49,1,no,dsl,no,no,si,si,si,si,dos anos,1,bank transfer automatic,74.45,3721.9,2.445795006570302,6
0487RPVUM,0,m,0,1,0,61,1,si,fibra optica,si,no,si,si,si,no,mes a mes,0,bank transfer automatic,99.4,5943.65,3.2654402102496713,7
0487VVUVK,0,m,0,1,1,25,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,cheque enviado por correo,19.15,477.6,0.6291064388961891,1
0488GSLFR,1,f,0,0,0,1,1,no,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,69.5,69.5,2.283180026281209,2
0489WMEMG,0,f,0,0,1,23,1,no,dsl,no,no,no,si,no,no,un ano,1,cheque electronico,49.45,1119.35,1.6245072273324572,3
0491KAPQG,0,m,0,0,0,21,1,si,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,73.7,1558.7,2.421156373193167,3
0495RVCBF,1,f,0,0,0,1,1,no,fibra optica,no,no,no,no,no,si,mes a mes,1,cheque electronico,79.7,79.7,2.6182654402102497,3
0495ZBNGW,1,m,1,1,0,5,1,si,fibra optica,no,no,si,no,no,no,mes a mes,1,bank transfer automatic,79.9,343.95,2.6248357424441524,4
0496AHOOK,0,m,0,1,0,24,1,no,dsl,si,no,no,si,si,si,un ano,0,bank transfer automatic,74.4,1712.9,2.4441524310118266,6
0504HHAPI,1,f,1,0,0,27,1,si,fibra optica,no,no,si,no,no,si,mes a mes,0,credit card automatic,88.3,2467.75,2.9007884362680683,5
0505SPOOW,0,f,0,1,0,70,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,bank transfer automatic,19.8,1397.65,0.6504599211563732,1
0506LVNGN,1,f,1,0,0,5,1,no,fibra optica,no,no,si,no,no,no,mes a mes,1,credit card automatic,75.55,349.65,2.481931668856767,3
0506YLVKJ,0,m,0,1,1,46,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,cheque enviado por correo,20.2,917.45,0.6636005256241787,1
0508OOLTO,0,f,0,1,1,2,1,no,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,71.65,135.75,2.353810775295664,2
0508SQWPL,0,f,0,1,1,57,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,bank transfer automatic,20.1,1087.7,0.6603153745072273,1
